,old_user,old_item,user,item
68707,243188,1217,8548,41
68708,62134,2622,2129,73
68709,119752,3204,4155,91
68710,194655,1270,6879,45
68711,218613,4022,7675,113
68712,63139,1217,2164,41
68713,230220,590,8077,24
68714,164743,1270,5780,45
68715,230183,27851,8074,265
68716,247653,47610,8709,323
68717,30138,2671,1038,74
68718,207602,2622,7299,73
68719,113208,1701,3900,52
68720,51507,590,1792,24
68721,252189,64839,8875,376
68722,4363,2313,158,70
68723,281696,266,9931,9
68724,90268,1270,3096,45
68725,269965,919,9493,32
68726,169100,3450,5946,100
68727,157218,8984,5478,230
68728,165149,56174,5802,349
68729,64969,3809,2205,107
68730,203009,4022,7135,113
68731,237584,4533,8347,124
68732,189199,89087,6712,476
68733,281968,1270,9948,45
68734,263685,111113,9279,565
68735,75154,592,2569,25
68736,267732,3101,9417,88
68737,65716,56174,2228,349
68738,269165,1438,9465,49
68739,40066,374,1404,12
68740,87987,592,3012,25
68741,220977,4226,7768,118
68742,270350,4226,9508,118
68743,11705,1701,426,52
68744,42807,2313,1497,70
68745,142057,4022,4977,113
68746,220225,497,7745,22
68747,34184,91500,1194,484
68748,163590,590,5724,24
68749,28814,592,975,25
68750,178126,2193,6297,67
68751,252801,1270,8899,45
68752,269355,4226,9470,118
68753,158836,1230,5541,42
68754,257746,31658,9049,274
68755,32188,6,1119,0
68756,194727,497,6883,22
68757,125366,1270,4366,45
68758,93773,3307,3214,96
68759,62273,2335,2135,71
68760,174389,216,6138,7
68761,111677,953,3854,33
68762,226696,266,7964,9
68763,228915,592,8034,25
68764,222300,497,7812,22
68765,2551,2671,106,74
68766,199389,2671,7024,74
68767,79603,141420,2718,692
68768,238888,266,8385,9
68769,187604,592,6653,25
68770,124357,6,4332,0
68771,209072,3809,7343,107
68772,11064,1270,393,45
68773,52886,64839,1841,376
68774,146760,3204,5121,91
68775,84924,2671,2907,74
68776,262946,6,9256,0
68777,1440,2193,62,67
68778,166659,93805,5852,500
68779,166042,47610,5830,323
68780,208482,91500,7333,484
68781,109040,2084,3758,64
68782,131933,1240,4595,43
68783,203626,56801,7158,352
68784,259698,1094,9129,36
68785,76350,56174,2615,349
68786,14328,3421,534,98
68787,137838,230,4814,8
68788,242562,1094,8529,36
68789,88634,1270,3039,45
68790,203009,6961,7135,183
68791,79922,2671,2734,74
68792,20604,919,734,32
68793,186630,1240,6611,43
68794,155976,85209,5431,456
68795,211399,91500,7422,484
68796,227946,2313,8006,70
68797,87987,1270,3012,45
68798,130978,53550,4568,336
68799,188316,31658,6681,274
68800,38124,6,1338,0
68801,271819,4226,9559,118
68802,57518,2677,1977,75
68803,31594,592,1085,25
68804,106809,47610,3683,323
68805,33545,2120,1172,65
68806,82665,2051,2817,63
68807,159865,4022,5575,113
68808,198852,1438,7009,49
68809,166866,2193,5859,67
68810,205098,2671,7205,74
68811,262007,71106,9217,391
68812,119752,3893,4155,110
68813,50358,590,1742,24
68814,147074,2671,5137,74
68815,160501,33166,5603,287
68816,223498,2193,7854,67
68817,95717,56174,3281,349
68818,126936,1240,4418,43
68819,61727,6,2116,0
68820,10473,4505,370,123
68821,167969,61941,5910,369
68822,277473,592,9767,25
68823,111417,4226,3844,118
68824,78295,122916,2666,612
68825,158052,33166,5513,287
68826,249538,590,8789,24
68827,94144,3450,3227,100
68828,256935,3450,9027,100
68829,148737,590,5198,24
68830,12187,4226,442,118
68831,186584,91500,6610,484
68832,240780,6,8461,0
68833,178164,592,6300,25
68834,260220,3421,9146,98
68835,65847,216,2229,7
68836,164501,2335,5771,71
68837,134804,5618,4713,151
68838,30851,592,1067,25
68839,267153,80701,9401,431
68840,14006,216,516,7
68841,84439,1230,2885,42
68842,192610,590,6811,24
68843,201722,3421,7096,98
68844,129387,6,4514,0
68845,167047,919,5871,32
68846,190712,1094,6754,36
68847,157275,1230,5482,42
68848,195823,56801,6922,352
68849,269704,80463,9481,428
68850,126381,497,4406,22
68851,165489,4022,5813,113
68852,177990,5618,6290,151
68853,271646,1127,9552,38
68854,218937,230,7687,8
68855,232761,1094,8174,36
68856,93532,4022,3206,113
68857,242154,74139,8515,409
68858,51979,99912,1808,524
68859,248984,21,8769,2
68860,36097,56174,1281,349
68861,212910,4226,7475,118
68862,118895,1270,4115,45
68863,265335,72737,9348,400
68864,256203,33166,9005,287
68865,178590,592,6320,25
68866,174840,161,6162,6
68867,30141,3421,1039,98
68868,16312,33166,596,287
68869,272307,94780,9577,503
68870,263435,2313,9273,70
68871,198558,2809,7002,83
68872,232310,33166,8159,287
68873,153948,590,5376,24
68874,68011,33166,2308,287
68875,35625,7303,1253,196
68876,239741,266,8419,9
68877,248881,79091,8764,423
68878,93984,79091,3224,423
68879,140029,590,4892,24
68880,277408,1240,9765,43
68881,73236,6,2498,0
68882,49793,1240,1723,43
68883,175981,1411,6212,48
68884,144294,590,5048,24
68885,60778,2193,2094,67
68886,187405,6,6647,0
68887,52934,56174,1843,349
68888,122716,33166,4275,287
68889,17608,80463,637,428
68890,65922,1240,2231,43
68891,85865,3809,2939,107
68892,9168,266,323,9
68893,256935,3786,9027,106
68894,172885,103228,6083,540
68895,276459,2335,9731,71
68896,244060,592,8579,25
68897,128244,13,4460,1
68898,234667,3450,8243,100
68899,9440,230,332,8
68900,214914,4226,7549,118
68901,155729,80615,5426,430
68902,56340,5618,1947,151
68903,276627,431,9736,17
68904,242725,1270,8535,45
68905,182162,431,6446,17
68906,75245,6,2574,0
68907,246610,477,8664,20
68908,280448,64839,9891,376
68909,2000,31658,84,274
68910,73561,3677,2510,103
68911,258203,497,9073,22
68912,224184,592,7881,25
68913,99493,2671,3411,74
68914,236000,1230,8291,42
68915,109950,1848,3790,58
68916,241981,1240,8506,43
68917,110034,431,3795,17
68918,85186,72737,2916,400
68919,236769,590,8318,24
68920,47381,653,1634,27
68921,143988,953,5039,33
68922,1185,2693,49,77
68923,274717,175569,9670,828
68924,57775,1752,1989,55
68925,179996,161,6378,6
68926,117093,122916,4040,612
68927,125843,3210,4387,92
68928,122487,919,4261,32
68929,147830,1094,5168,36
68930,11381,919,406,32
68931,276024,4022,9716,113
68932,9440,1270,332,45
68933,238917,592,8388,25
68934,208348,1240,7327,43
68935,215764,185295,7580,862
68936,158199,6,5516,0
68937,80839,2809,2754,83
68938,260449,590,9158,24
68939,273277,919,9616,32
68940,270015,6,9495,0
68941,69662,4226,2368,118
68942,46650,2671,1617,74
68943,222169,4022,7808,113
68944,4510,590,167,24
68945,80026,80463,2735,428
68946,89981,592,3091,25
68947,185670,8042,6572,207
68948,155900,5618,5429,151
68949,35509,4226,1245,118
68950,30037,4226,1034,118
68951,62976,590,2160,24
68952,155510,91500,5419,484
68953,211817,431,7440,17
68954,81911,266,2786,9
68955,83676,4226,2859,118
68956,278494,21,9813,2
68957,13175,1240,480,43
68958,254302,3450,8947,100
68959,29152,266,993,9
68960,47960,6881,1657,179
68961,155589,2193,5422,67
68962,257119,3450,9032,100
68963,23573,2622,827,73
68964,115332,592,3982,25
68965,7212,1217,255,41
68966,263786,47610,9283,323
68967,206125,590,7249,24
68968,171345,416,6025,16
68969,52407,1270,1822,45
68970,141412,592,4952,25
68971,125376,842,4368,31
68972,163605,21,5725,2
68973,281863,26198,9944,247
68974,220432,1270,7751,45
68975,164208,1240,5756,43
68976,99716,266,3424,9
68977,165149,919,5802,32
68978,159586,266,5568,9
68979,219177,1270,7694,45
68980,77582,33166,2647,287
68981,35247,95309,1238,505
68982,267830,592,9420,25
68983,188017,3809,6668,107
68984,134562,1438,4704,49
68985,248881,45106,8764,314
68986,153346,919,5357,32
68987,275888,2558,9709,72
68988,50477,79091,1745,423
68989,223382,4022,7849,113
68990,20571,56174,733,349
68991,103804,216,3576,7
68992,15006,1270,560,45
68993,138474,5618,4831,151
68994,211025,6,7407,0
68995,99734,497,3425,22
68996,275980,57504,9715,354
68997,238762,653,8380,27
68998,59668,2313,2054,70
68999,270736,1438,9521,49
69000,56864,47610,1958,323
69001,172952,497,6085,22
69002,235445,1230,8270,42
69003,17521,919,635,32
69004,275035,4022,9680,113
69005,29152,431,993,17
69006,5600,1240,214,43
69007,146760,122916,5121,612
69008,119690,2696,4152,78
69009,68011,3101,2308,88
69010,15533,1438,573,49
69011,111985,4226,3861,118
69012,187398,1240,6646,43
69013,98243,653,3370,27
69014,208803,592,7339,25
69015,128536,2335,4477,71
69016,161724,1619,5652,50
69017,281095,266,9909,9
69018,265647,3809,9355,107
69019,192102,80463,6789,428
69020,15811,3421,583,98
69021,128776,653,4486,27
69022,193921,1270,6850,45
69023,94211,34437,3230,294
69024,249016,1127,8770,38
69025,99266,216,3405,7
69026,86856,497,2969,22
69027,92257,6,3172,0
69028,224406,56174,7889,349
69029,39046,4226,1366,118
69030,208277,919,7323,32
69031,271163,3210,9534,92
69032,14129,266,526,9
69033,50721,592,1754,25
69034,152125,1270,5312,45
69035,121763,95151,4231,504
69036,84439,4803,2885,131
69037,54491,1270,1886,45
69038,179777,161,6370,6
69039,120778,1270,4199,45
69040,22394,1921,784,61
69041,145034,95309,5074,505
69042,193854,1094,6849,36
69043,131933,2193,4595,67
69044,173461,91890,6099,488
69045,170383,4226,5991,118
69046,99543,4989,3414,135
69047,34459,80463,1208,428
69048,272234,2671,9574,74
69049,59307,46967,2041,322
69050,95300,99912,3265,524
69051,238775,497,8381,22
69052,244694,43396,8596,311
69053,82158,497,2795,22
69054,203749,590,7163,24
69055,81680,4022,2780,113
69056,76071,34437,2604,294
69057,217339,8618,7627,215
69058,175575,653,6190,27
69059,282194,2671,9958,74
69060,226437,919,7957,32
69061,141412,1240,4952,43
69062,217359,54278,7628,341
69063,194050,592,6857,25
69064,253285,28,8921,3
69065,51982,4022,1809,113
69066,238044,91500,8360,484
69067,276078,431,9718,17
69068,174635,266,6150,9
69069,35777,4226,1261,118
69070,239957,3249,8425,94
69071,90360,592,3099,25
69072,179996,1921,6378,61
69073,153275,1619,5351,50
69074,36377,2335,1291,71
69075,90525,590,3104,24
69076,235280,3101,8264,88
69077,200554,33166,7054,287
69078,190101,3893,6739,110
69079,64733,590,2199,24
69080,272652,3450,9591,100
69081,200554,7258,7054,195
69082,11423,2335,411,71
69083,143700,56174,5031,349
69084,261371,72737,9192,400
69085,55560,5618,1917,151
69086,33242,6,1157,0
69087,154604,4022,5399,113
69088,60378,1921,2079,61
69089,172138,4226,6054,118
69090,129197,592,4504,25
69091,14875,431,555,17
69092,99991,1438,3435,49
69093,174431,266,6139,9
69094,210578,3893,7391,110
69095,21379,590,761,24
69096,43156,1270,1504,45
69097,218082,1438,7657,49
69098,133893,3809,4677,107
69099,113227,2263,3901,69
69100,23702,1270,831,45
69101,28078,653,953,27
69102,184019,161,6508,6
69103,56864,230,1958,8
69104,197432,1240,6966,43
69105,110038,31658,3796,274
69106,118982,842,4121,31
69107,241113,998,8470,34
69108,173708,476,6108,19
69109,110349,72737,3807,400
69110,66503,4022,2247,113
69111,57665,161,1984,6
69112,170478,2622,5999,73
69113,60857,6,2096,0
69114,141320,1127,4946,38
69115,155176,4677,5410,128
69116,221753,842,7801,31
69117,30167,592,1041,25
69118,12442,4226,453,118
69119,281546,590,9924,24
69120,224113,3813,7875,108
69121,5136,103335,190,542
69122,7825,590,273,24
69123,57504,1270,1976,45
69124,13996,36276,515,297
69125,70989,4226,2427,118
69126,144970,2335,5072,71
69127,100809,3814,3475,109
69128,57775,1241,1989,44
69129,1099,122916,46,612
69130,60857,1270,2096,45
69131,264998,3421,9339,98
69132,178142,3101,6299,88
69133,107714,1189,3715,40
69134,15811,27473,583,261
69135,31622,592,1088,25
69136,278623,1270,9820,45
69137,152018,8254,5307,211
69138,100040,79091,3438,423
69139,146760,5475,5121,146
69140,247365,953,8696,33
69141,135586,1240,4746,43
69142,8533,653,292,27
69143,183278,1438,6478,49
69144,122487,68793,4261,381
69145,8573,47610,297,323
69146,204046,4226,7169,118
69147,258419,21,9082,2
69148,185670,56174,6572,349
69149,22530,79091,788,423
69150,7398,1913,263,60
69151,61487,3101,2107,88
69152,263726,2671,9280,74
69153,55919,592,1930,25
69154,145701,4226,5088,118
69155,106835,1127,3686,38
69156,10683,303,381,10
69157,241703,497,8492,22
69158,11107,431,396,17
69159,82497,1230,2811,42
69160,84297,161,2881,6
69161,50113,4226,1735,118
69162,213917,1127,7516,38
69163,165149,446,5802,18
69164,251620,40278,8858,305
69165,206088,34437,7246,294
69166,232654,161,8170,6
69167,221536,56174,7789,349
69168,32736,1619,1136,50
69169,73108,953,2495,33
69170,67303,2622,2277,73
69171,223593,303,7857,10
69172,26944,592,919,25
69173,93773,32029,3214,277
69174,244869,2671,8604,74
69175,164305,1270,5758,45
69176,59738,83369,2056,445
69177,272683,953,9592,33
69178,17643,1230,640,42
69179,165149,3814,5802,109
69180,56220,47610,1943,323
69181,241736,1270,8493,45
69182,87369,103228,2985,540
69183,192890,3809,6821,107
69184,203442,216,7153,7
69185,102578,590,3530,24
69186,54740,171007,1891,808
69187,30005,2084,1030,64
69188,82674,1270,2818,45
69189,271584,161,9550,6
69190,269847,80463,9488,428
69191,1776,8984,73,230
69192,119953,4226,4165,118
69193,109793,4677,3785,128
69194,164533,592,5773,25
69195,246675,4226,8667,118
69196,89287,1189,3060,40
69197,33545,374,1172,12
69198,12423,161,449,6
69199,5319,303,201,10
69200,40066,4533,1404,124
69201,179327,72737,6353,400
69202,75850,71700,2594,393
69203,66948,1240,2264,43
69204,186697,2193,6613,67
69205,29289,21,999,2
69206,281790,82701,9938,441
69207,113755,80615,3926,430
69208,183200,61035,6474,367
69209,123403,953,4300,33
69210,52756,3814,1838,109
69211,174519,592,6146,25
69212,61937,6650,2124,172
69213,248850,590,8762,24
69214,116355,161,4019,6
69215,197432,91500,6966,484
69216,192890,592,6821,25
69217,72948,1240,2489,43
69218,154500,4022,5396,113
69219,277507,592,9768,25
69220,268704,3101,9449,88
69221,222248,1270,7809,45
69222,37821,56174,1329,349
69223,171181,161,6019,6
69224,12989,2193,476,67
69225,96672,2936,3314,85
69226,27161,1240,926,43
69227,11049,332,391,11
69228,155353,592,5414,25
69229,216280,155288,7593,752
69230,144970,64,5072,4
69231,180163,4226,6388,118
69232,265107,91500,9341,484
69233,8318,1270,285,45
69234,117631,47610,4059,323
69235,142962,6,5002,0
69236,37297,5618,1315,151
69237,56945,1230,1961,42
69238,280984,1848,9905,58
69239,194655,1189,6879,40
69240,62273,8638,2135,216
69241,60900,3677,2097,103
69242,107939,1270,3721,45
69243,270331,4226,9507,118
69244,138529,1270,4834,45
69245,19082,3421,686,98
69246,167412,2622,5885,73
69247,193807,46967,6847,322
69248,187240,1177,6634,39
69249,81541,4226,2775,118
69250,157774,919,5505,32
69251,20941,3814,746,109
69252,254151,8254,8944,211
69253,215605,122916,7572,612
69254,230532,103228,8093,540
69255,59306,53121,2040,335
69256,203626,94478,7158,502
69257,57626,2313,1982,70
69258,152514,3210,5330,92
69259,213198,3101,7487,88
69260,196830,1619,6949,50
69261,270716,1094,9520,36
69262,68007,103335,2307,542
69263,30317,6,1046,0
69264,250653,8984,8825,230
69265,180341,1230,6392,42
69266,36214,4226,1286,118
69267,249135,230,8777,8
69268,93984,91500,3224,484
69269,257478,4226,9041,118
69270,107383,6,3701,0
69271,56945,497,1961,22
69272,181091,590,6416,24
69273,171369,31658,6028,274
69274,272614,1270,9588,45
69275,277541,175569,9770,828
69276,61571,103335,2108,542
69277,200601,1240,7058,43
69278,123530,1230,4304,42
69279,65353,33166,2213,287
69280,30472,80463,1052,428
69281,166659,94780,5852,503
69282,147710,1270,5161,45
69283,19483,96432,691,510
69284,46953,4022,1625,113
69285,219764,1127,7728,38
69286,97755,1270,3352,45
69287,195306,6881,6897,179
69288,262679,4022,9243,113
69289,225327,2313,7919,70
69290,174256,1127,6131,38
69291,57585,592,1981,25
69292,263685,4063,9279,114
69293,113755,49668,3926,327
69294,12448,31658,454,274
69295,188317,6,6682,0
69296,34042,592,1186,25
69297,195742,103228,6918,540
69298,74358,3421,2542,98
69299,27511,2313,938,70
69300,85504,590,2931,24
69301,54740,84557,1891,453
69302,185645,3450,6570,100
69303,102890,64839,3539,376
69304,52675,1177,1831,39
69305,83439,161,2847,6
69306,450,91500,15,484
69307,277637,1230,9776,42
69308,268754,230,9450,8
69309,244621,1438,8593,49
69310,1423,919,61,32
69311,235445,303,8270,10
69312,109548,33166,3774,287
69313,44695,446,1554,18
69314,212048,31658,7452,274
69315,64848,592,2203,25
69316,3856,431,142,17
69317,166894,6,5861,0
69318,54626,103228,1887,540
69319,46290,3809,1603,107
69320,116813,2677,4032,75
69321,93984,2671,3224,74
69322,266981,103228,9395,540
69323,128314,8042,4465,207
69324,357,2193,9,67
69325,58743,230,2017,8
69326,152912,1127,5344,38
69327,185670,64622,6572,375
69328,177553,2789,6275,82
69329,13663,4677,497,128
69330,96788,303,3321,10
69331,127810,230,4446,8
69332,243601,1411,8565,48
69333,270716,592,9520,25
69334,227207,161,7979,6
69335,51164,653,1771,27
69336,8619,4022,299,113
69337,4848,544,179,23
69338,225632,590,7929,24
69339,255847,4022,8992,113
69340,39778,31658,1390,274
69341,73145,3450,2496,100
69342,172172,1270,6055,45
69343,179094,1240,6340,43
69344,129254,4226,4508,118
69345,29058,590,988,24
69346,113755,8618,3926,215
69347,34579,477,1213,20
69348,222973,21,7835,2
69349,258203,161,9073,6
69350,60778,592,2094,25
69351,51422,919,1784,32
69352,156875,80463,5459,428
69353,1507,56174,67,349
69354,268252,64,9437,4
69355,123218,1270,4294,45
69356,280571,6440,9896,168
69357,86847,4226,2968,118
69358,158319,1230,5522,42
69359,103743,3101,3573,88
69360,216792,216,7610,7
69361,697,53121,27,335
69362,204111,497,7172,22
69363,36328,1094,1289,36
69364,211960,919,7447,32
69365,282545,161,9970,6
69366,170118,47610,5980,323
69367,259136,3992,9110,112
69368,19665,91500,696,484
69369,69713,919,2370,32
69370,33153,1127,1155,38
69371,252965,919,8908,32
69372,195582,2193,6908,67
69373,264671,266,9324,9
69374,35626,31658,1254,274
69375,256520,497,9012,22
69376,104015,590,3583,24
69377,185361,497,6556,22
69378,146640,4022,5115,113
69379,84824,590,2904,24
69380,130561,3893,4550,110
69381,135351,47610,4740,323
69382,281790,4292,9938,120
69383,99598,6,3417,0
69384,3492,6,129,0
69385,240670,3893,8457,110
69386,23900,21,838,2
69387,135526,33166,4744,287
69388,113755,8984,3926,230
69389,157083,3307,5469,96
69390,206108,40278,7247,305
69391,267492,86142,9410,460
69392,256589,47610,9015,323
69393,382,1848,11,58
69394,189274,4533,6715,124
69395,168608,6,5933,0
69396,152912,4226,5344,118
69397,120430,4226,4189,118
69398,126083,47610,4394,323
69399,89350,1230,3062,42
69400,137096,2696,4793,78
69401,230287,1270,8079,45
69402,219232,497,7696,22
69403,231168,5618,8124,151
69404,115332,161,3982,6
69405,113420,919,3910,32
69406,209986,103335,7373,542
69407,267960,1240,9425,43
69408,101957,1094,3510,36
69409,227884,953,8004,33
69410,262204,21,9225,2
69411,135178,2120,4733,65
69412,113177,842,3899,31
69413,219282,33166,7699,287
69414,62479,6,2141,0
69415,121130,1217,4208,41
69416,55729,1240,1924,43
69417,11303,476,401,19
69418,192100,64,6788,4
69419,42713,6,1493,0
69420,230183,96432,8074,510
69421,51979,79091,1808,423
69422,30074,33166,1036,287
69423,89225,4226,3059,118
69424,100485,33166,3462,287
69425,234084,2335,8222,71
69426,38982,5618,1364,151
69427,223855,590,7867,24
69428,123095,1240,4290,43
69429,9955,5618,347,151
69430,20789,953,741,33
69431,140968,592,4932,25
69432,38135,1240,1340,43
69433,207793,592,7308,25
69434,140120,497,4894,22
69435,105927,5618,3645,151
69436,39105,3421,1367,98
69437,198558,3992,7002,112
69438,230657,21,8098,2
69439,158052,2193,5513,67
69440,3960,4226,146,118
69441,130039,653,4538,27
69442,139555,4022,4871,113
69443,86558,266,2963,9
69444,178216,79091,6303,423
69445,214512,1127,7537,38
69446,142965,1127,5003,38
69447,132812,3450,4636,100
69448,81037,94780,2760,503
69449,253978,953,8939,33
69450,118059,21,4082,2
69451,148075,590,5172,24
69452,53002,230,1845,8
69453,183631,68793,6488,381
69454,198223,45221,6993,316
69455,12409,590,448,24
69456,131967,446,4598,18
69457,56484,1230,1949,42
69458,237593,2693,8348,77
69459,184551,64622,6529,375
69460,205769,592,7230,25
69461,276042,4226,9717,118
69462,238917,230,8388,8
69463,185670,1913,6572,60
69464,35552,33166,1249,287
69465,147344,56174,5147,349
69466,5182,8984,194,230
69467,74662,1752,2554,55
69468,224278,5618,7883,151
69469,73145,7949,2496,206
69470,135766,653,4751,27
69471,208456,3421,7332,98
69472,146349,230,5106,8
69473,152306,2193,5319,67
69474,261807,446,9210,18
69475,67169,3421,2272,98
69476,256520,6440,9012,168
69477,142281,4022,4985,113
69478,171345,103228,6025,540
69479,247188,953,8686,33
69480,239077,4226,8398,118
69481,138033,4022,4819,113
69482,118979,80463,4120,428
69483,31979,1240,1109,43
69484,211941,1127,7445,38
69485,48196,79091,1664,423
69486,129425,590,4516,24
69487,193398,33166,6835,287
69488,167752,2693,5901,77
69489,175584,53121,6192,335
69490,10383,6,363,0
69491,96143,1240,3296,43
69492,101019,2671,3487,74
69493,172885,80615,6083,430
69494,264735,122916,9325,612
69495,54740,4226,1891,118
69496,253549,590,8928,24
69497,276754,3210,9742,92
69498,273521,2671,9626,74
69499,212806,1240,7471,43
69500,226437,64839,7957,376
69501,250156,47610,8808,323
69502,24800,431,861,17
69503,161445,6332,5637,166
69504,48196,1270,1664,45
69505,30255,374,1044,12
69506,9062,176935,317,831
69507,139942,1230,4889,42
69508,224506,1270,7893,45
69509,1776,58490,73,358
69510,157377,1230,5489,42
69511,174285,3450,6133,100
69512,106742,3249,3681,94
69513,191641,64620,6775,374
69514,120892,1240,4203,43
69515,225837,4022,7938,113
69516,189274,2313,6715,70
69517,258089,389,9068,15
69518,43296,1240,1511,43
69519,5531,653,211,27
69520,205855,1752,7233,55
69521,193854,3893,6849,110
69522,193430,5618,6836,151
69523,186814,592,6620,25
69524,141371,497,4949,22
69525,135813,592,4752,25
69526,278810,592,9826,25
69527,93773,34437,3214,294
69528,164501,1619,5771,50
69529,73145,2193,2496,67
69530,50885,4226,1760,118
69531,183667,1921,6492,61
69532,204439,6,7184,0
69533,257980,4226,9062,118
69534,157918,4022,5510,113
69535,194358,103335,6870,542
69536,32092,497,1113,22
69537,261316,3307,9187,96
69538,194952,53121,6886,335
69539,19020,592,684,25
69540,275888,3210,9709,92
69541,73749,592,2519,25
69542,150105,1240,5244,43
69543,52675,3421,1831,98
69544,178126,953,6297,33
69545,128959,47610,4493,323
69546,216792,3421,7610,98
69547,56220,4022,1943,113
69548,2121,8254,90,211
69549,97051,68793,3329,381
69550,89524,2313,3072,70
69551,129166,2671,4502,74
69552,23389,47610,821,323
69553,51380,1270,1781,45
69554,30764,5618,1065,151
69555,118120,2084,4086,64
69556,85196,1270,2918,45
69557,117418,266,4053,9
69558,187980,2313,6666,70
69559,31751,4022,1098,113
69560,131063,53121,4570,335
69561,224406,64622,7889,375
69562,91945,161,3156,6
69563,235254,2936,8260,85
69564,14932,79091,558,423
69565,13463,2335,491,71
69566,95207,1438,3263,49
69567,212068,2084,7454,64
69568,49676,56174,1718,349
69569,275402,953,9693,33
69570,281389,216,9917,7
69571,172740,4226,6075,118
69572,19483,54372,691,343
69573,186697,4226,6613,118
69574,272417,2671,9581,74
69575,14006,2335,516,71
69576,272641,1094,9590,36
69577,77796,446,2655,18
69578,216506,590,7598,24
69579,277520,653,9769,27
69580,202016,590,7104,24
69581,16090,1270,589,45
69582,84457,3307,2887,96
69583,268252,6,9437,0
69584,171468,1270,6029,45
69585,217471,592,7634,25
69586,277626,3809,9775,107
69587,30648,33166,1058,287
69588,82838,1094,2826,36
69589,50960,4022,1765,113
69590,203084,2193,7141,67
69591,232306,5618,8157,151
69592,78851,40278,2694,305
69593,225521,47610,7926,323
69594,10283,2335,357,71
69595,26270,6222,906,163
69596,85186,34437,2916,294
69597,266255,3421,9375,98
69598,123218,8984,4294,230
69599,192309,7924,6796,205
69600,173539,1240,6103,43
69601,23982,1230,842,42
69602,65492,590,2219,24
69603,128959,122916,4493,612
69604,35520,53550,1247,336
69605,164147,6650,5755,172
69606,234457,4226,8232,118
69607,239902,1189,8421,40
69608,109040,93805,3758,500
69609,143252,497,5014,22
69610,117475,592,4056,25
69611,203912,33166,7165,287
69612,243095,3992,8545,112
69613,26998,266,922,9
69614,51453,216,1787,7
69615,278623,5618,9820,151
69616,192346,4022,6799,113
69617,244097,91500,8580,484
69618,183908,3421,6504,98
69619,51004,919,1767,32
69620,236858,2936,8320,85
69621,52218,5618,1816,151
69622,69834,1240,2377,43
69623,234013,6,8219,0
69624,119435,919,4142,32
69625,96747,1921,3318,61
69626,128292,1270,4463,45
69627,203626,2671,7158,74
69628,50477,77866,1745,417
69629,82567,4998,2815,136
69630,56050,4022,1934,113
69631,188604,4226,6690,118
69632,73940,1240,2525,43
69633,248881,99912,8764,524
69634,17981,161,655,6
69635,247751,2263,8715,69
69636,259698,2313,9129,70
69637,56945,3307,1961,96
69638,140371,1217,4904,41
69639,141968,6440,4972,168
69640,255099,80463,8969,428
69641,8573,3101,297,88
69642,98676,1270,3384,45
69643,15006,4022,560,113
69644,171181,431,6019,17
69645,159256,303,5558,10
69646,3905,5618,144,151
69647,279959,3421,9872,98
69648,247310,4533,8694,124
69649,125637,79091,4376,423
69650,129425,1230,4516,42
69651,74447,953,2543,33
69652,121625,43396,4227,311
69653,222169,842,7808,31
69654,57838,3814,1993,109
69655,112246,103228,3872,540
69656,141535,544,4955,23
69657,60278,64622,2075,375
69658,133874,266,4676,9
69659,209887,653,7368,27
69660,35723,303,1259,10
69661,6681,953,240,33
69662,264209,2193,9298,67
69663,142057,2313,4977,70
69664,194641,3809,6878,107
69665,271370,4226,9542,118
69666,245670,590,8637,24
69667,73145,64622,2496,375
69668,244712,2671,8598,74
69669,122666,53121,4272,335
69670,267985,1217,9426,41
69671,150560,1240,5258,43
69672,67339,4022,2279,113
69673,102045,1230,3511,42
69674,47547,6,1639,0
69675,85914,590,2943,24
69676,22372,590,783,24
69677,128861,590,4487,24
69678,34330,111113,1202,565
69679,192253,1913,6794,60
69680,194516,26198,6875,247
69681,267732,1230,9417,42
69682,12951,4063,474,114
69683,23261,1270,819,45
69684,8450,953,290,33
69685,147493,431,5152,17
69686,75312,3814,2580,109
69687,93449,4292,3205,120
69688,244621,4677,8593,128
69689,13579,1241,493,44
69690,208872,91500,7340,484
69691,245051,6,8609,0
69692,113610,6560,3922,170
69693,382,4022,11,113
69694,190561,1240,6749,43
69695,117821,3421,4072,98
69696,236391,4226,8304,118
69697,143014,4022,5005,113
69698,63497,2313,2180,70
69699,91945,1217,3156,41
69700,226946,56174,7971,349
69701,15759,2558,579,72
69702,60581,4022,2085,113
69703,121163,4022,4209,113
69704,186832,953,6621,33
69705,75504,64839,2585,376
69706,153767,56174,5370,349
69707,25393,653,877,27
69708,56756,216,1957,7
69709,130039,3101,4538,88
69710,148399,3210,5186,92
69711,108317,4226,3737,118
69712,232485,98981,8166,516
69713,105686,43396,3639,311
69714,250352,1270,8814,45
69715,262679,6881,9243,179
69716,195126,21,6893,2
69717,79012,1127,2700,38
69718,14529,5618,541,151
69719,169932,3421,5970,98
69720,93773,161,3214,6
69721,167161,919,5875,32
69722,106192,266,3654,9
69723,165149,103228,5802,540
69724,102268,48142,3520,325
69725,198774,590,7005,24
69726,129104,91500,4498,484
69727,113637,592,3923,25
69728,80839,953,2754,33
69729,17421,1752,632,55
69730,269704,111113,9481,565
69731,78309,21,2668,2
69732,242249,161,8519,6
69733,258637,1619,9092,50
69734,43296,1094,1511,36
69735,161754,1438,5654,49
69736,103673,54372,3570,343
